danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,time_signature_0,time_signature_1,time_signature_2,time_signature_3,time_signature_4,time_signature_5,mode_0,mode_1,key_1,key_2,key_3,key_4,key_5,key_6,key_7,key_8,key_9,key_10,key_11,clusters
0.899,0.509,-8.04,0.387,0.00157,0.0,0.0573,0.599,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
0.67,0.622,-6.001,0.253,0.0317,0.0,0.158,0.41,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8
0.648,0.727,-3.7910000000000004,0.142,0.22899999999999998,0.0,0.17,0.6890000000000001,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
0.685,0.742,-5.409,0.0471,0.22,0.0,0.185,0.618,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8
0.726,0.444,-8.922,0.37200000000000005,0.28300000000000003,0.14300000000000002,0.177,0.569,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9
0.63,0.9009999999999999,-3.806,0.0476,0.0422,0.000615,0.35,0.5870000000000001,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4
0.292,0.574,-9.375,0.0401,0.12,0.00569,0.0663,0.166,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9
0.6709999999999999,0.755,-5.531000000000001,0.0433,0.009170000000000001,0.0,0.20800000000000002,0.946,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0.532,0.7040000000000001,-5.812,0.0398,0.00283,0.0,0.13699999999999998,0.7759999999999999,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8
0.591,0.815,-4.725,0.0366,0.168,8.68e-06,0.142,0.306,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8
0.298,0.84,-3.513,0.13699999999999998,0.0325,0.0,0.10400000000000001,0.6609999999999999,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4
0.552,0.792,-5.312,0.0457,0.0136,0.0,0.349,0.8079999999999999,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8
0.5539999999999999,0.47,-6.604,0.0548,0.77,2.6e-06,0.106,0.34600000000000003,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6
0.61,0.882,-4.019,0.0521,0.0536,2e-06,0.245,0.83,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4
0.621,0.7909999999999999,-3.343,0.0265,0.0361,0.0,0.14300000000000002,0.7340000000000001,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4
0.654,0.63,-4.644,0.0259,0.153,0.0,0.111,0.43,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8
0.42200000000000004,0.79,-4.934,0.0499,0.11199999999999999,0.0,0.0954,0.28,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8
0.589,0.878,-4.493,0.0359,0.0247,1.07e-05,0.285,0.836,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,8
0.648,0.698,-4.064,0.0733,0.10400000000000001,0.0,0.0948,0.794,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4
0.665,0.758,-3.5060000000000002,0.0316,0.0862,4.41e-06,0.18100000000000002,0.742,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4
0.35600000000000004,0.384,-7.335,0.032,0.36,0.0,0.48700000000000004,0.128,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.58,0.36,-7.93,0.0303,0.841,6.15e-06,0.129,0.302,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2
0.6890000000000001,0.7659999999999999,-4.945,0.0324,0.52,0.0,0.0951,0.657,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8
0.6,0.518,-6.662000000000001,0.0358,0.39399999999999996,0.0,0.276,0.474,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
0.48700000000000004,0.735,-6.735,0.0453,0.00352,0.0,0.109,0.6,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
0.711,0.774,-4.0680000000000005,0.0308,0.0317,0.0,0.124,0.9390000000000001,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4
0.645,0.552,-7.622999999999999,0.033,0.16699999999999998,2.33e-05,0.0718,0.214,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
0.34700000000000003,0.503,-6.152,0.0384,0.0517,0.0,0.11,0.35100000000000003,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
0.418,0.456,-6.547000000000001,0.0527,0.331,0.0,0.109,0.6,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
0.5660000000000001,0.794,-5.905,0.028999999999999998,0.297,2.08e-05,0.132,0.361,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8
0.579,0.8029999999999999,-4.473,0.0315,0.000533,0.0,0.353,0.5920000000000001,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8
0.484,0.903,-3.9,0.0882,0.0649,0.0,0.151,0.716,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0.624,0.807,-6.319,0.0361,0.00581,0.000267,0.0851,0.649,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
0.565,0.562,-6.382999999999999,0.0251,0.019,0.00014199999999999998,0.0801,0.603,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
0.608,0.871,-5.397,0.0348,4.09e-05,2.22e-06,0.111,0.488,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8
0.52,0.6659999999999999,-5.192,0.0482,0.0124,0.0,0.0435,0.376,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8
0.514,0.8640000000000001,-3.2460000000000004,0.0502,0.0256,0.0,0.10300000000000001,0.47100000000000003,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4
0.44,0.7929999999999999,-3.95,0.0502,0.0677,0.0,0.0788,0.447,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4
0.526,0.935,-2.9189999999999996,0.0483,0.0025399999999999997,0.0,0.17600000000000002,0.733,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4
0.634,0.8079999999999999,-4.12,0.0516,0.19,0.0,0.0898,0.937,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4
0.616,0.8490000000000001,-4.897,0.0373,0.308,0.0,0.311,0.639,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8
0.56,0.6829999999999999,-4.987,0.0307,0.0304,0.0,0.102,0.875,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8
0.642,0.43799999999999994,-8.539,0.31,0.718,0.0,0.634,0.308,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9
0.433,0.688,-7.377999999999999,0.0376,0.00302,0.00195,0.153,0.23199999999999998,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6
0.691,0.371,-8.79,0.251,0.35,0.000101,0.183,0.5589999999999999,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9
0.573,0.7959999999999999,-9.687000000000001,0.0446,0.659,0.7509999999999999,0.0876,0.601,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9
0.638,0.0421,-12.734000000000002,0.0356,0.897,0.0,0.109,0.222,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7
0.44799999999999995,0.9209999999999999,-3.7260000000000004,0.0591,0.000101,0.00197,0.23800000000000002,0.498,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4
0.488,0.461,-7.763999999999999,0.0331,0.33299999999999996,0.0001,0.0836,0.218,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6
0.684,0.43799999999999994,-8.309,0.0388,0.222,0.0,0.262,0.253,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,9
0.354,0.379,-9.017000000000001,0.0275,0.371,1.23e-05,0.0707,0.21100000000000002,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,9
0.37,0.8740000000000001,-5.065,0.0577,0.0401,0.589,0.0731,0.516,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8
0.45299999999999996,0.725,-8.138,0.0544,0.0045899999999999995,2.84e-05,0.32299999999999995,0.0657,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6
0.557,0.8440000000000001,-4.462,0.0296,0.00433,0.779,0.0928,0.282,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8
0.6920000000000001,0.136,-16.008,0.0784,0.903,1.51e-06,0.34299999999999997,0.235,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.336,0.47600000000000003,-8.135,0.031,0.252,0.0493,0.115,0.134,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9
0.561,0.222,-10.481,0.034,0.966,0.00061,0.115,0.19,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3
0.5670000000000001,0.815,-4.915,0.141,0.0144,2.14e-05,0.126,0.325,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8
0.7759999999999999,0.8109999999999999,-5.273,0.0876,0.069,0.0004940000000000001,0.33299999999999996,0.5820000000000001,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8
0.8690000000000001,0.479,-9.695,0.128,0.0374,0.0168,0.0641,0.38799999999999996,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9
0.862,0.685,-7.699,0.242,0.0342,0.0,0.204,0.672,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
0.6,0.85,-3.634,0.21600000000000003,0.22699999999999998,3.18e-06,0.152,0.5920000000000001,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4
0.643,0.631,-6.9110000000000005,0.401,0.149,0.0,0.14,0.33899999999999997,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6
0.562,0.605,-7.018,0.39,0.222,0.0,0.35200000000000004,0.644,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6
0.5379999999999999,0.469,-8.658999999999999,0.0293,0.374,8.53e-06,0.0993,0.0716,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9
0.5579999999999999,0.813,-8.919,0.045,0.0021899999999999997,0.124,0.5329999999999999,0.28,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9
0.74,0.6729999999999999,-8.263,0.18600000000000003,0.0752,0.23600000000000002,0.0929,0.687,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6
0.6459999999999999,0.374,-11.433,0.05,0.408,0.142,0.0907,0.376,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3
0.6659999999999999,0.882,-2.5780000000000003,0.0324,0.0479,0.294,0.109,0.069,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4
0.6920000000000001,0.7290000000000001,-3.9930000000000003,0.0315,0.0448,0.13699999999999998,0.107,0.452,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0.42200000000000004,0.7879999999999999,-6.57,0.0556,0.10099999999999999,0.00282,0.16,0.544,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
0.563,0.498,-11.969000000000001,0.0384,0.519,0.256,0.16,0.426,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3
0.62,0.564,-9.005,0.0243,0.387,0.214,0.111,0.27399999999999997,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,9
0.49200000000000005,0.9640000000000001,-3.475,0.0729,0.00045999999999999996,0.0058200000000000005,0.434,0.703,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4
0.528,0.895,-7.388,0.10400000000000001,0.57,0.0324,0.0937,0.45399999999999996,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.777,0.532,-7.742000000000001,0.079,0.22699999999999998,0.0832,0.105,0.515,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
0.778,0.29100000000000004,-10.355,0.106,0.84,8.23e-05,0.66,0.353,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
0.8079999999999999,0.805,-3.392,0.10300000000000001,0.0011300000000000001,0.0585,0.193,0.8859999999999999,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4
0.71,0.336,-11.001,0.0462,0.542,0.0204,0.114,0.34,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3
0.675,0.612,-9.951,0.131,0.629,8.47e-05,0.24100000000000002,0.184,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,9
0.763,0.48700000000000004,-5.956,0.264,0.0335,0.0,0.11800000000000001,0.21,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.833,0.722,-5.563,0.136,0.0573,1.1400000000000001e-05,0.358,0.588,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8
0.79,0.547,-9.515,0.048,0.39899999999999997,0.000371,0.114,0.9690000000000001,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,9
0.49,0.7120000000000001,-6.954,0.509,0.151,0.0,0.127,0.597,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
0.836,0.847,-3.491,0.244,0.551,0.0,0.0999,0.8009999999999999,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4
0.433,0.6729999999999999,-9.874,0.41700000000000004,0.593,0.000705,0.14300000000000002,0.8009999999999999,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,9
0.442,0.7879999999999999,-8.2,0.0413,0.541,0.927,0.12,0.226,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6
0.389,0.56,-13.834000000000001,0.0522,0.5429999999999999,0.322,0.12,0.419,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7
0.637,0.381,-11.617,0.0335,0.391,0.767,0.099,0.142,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3
0.55,0.5489999999999999,-7.876,0.0247,0.157,0.0736,0.102,0.402,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6
0.623,0.613,-9.241,0.0309,0.638,0.5720000000000001,0.14300000000000002,0.745,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,9
0.691,0.64,-6.441,0.369,0.511,0.0,0.409,0.163,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.436,0.655,-8.152999999999999,0.159,0.425,0.0,0.39299999999999996,0.523,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9
0.33,0.603,-7.571000000000001,0.36,0.601,0.00063,0.307,0.812,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.7929999999999999,0.49,-10.984000000000002,0.285,0.25,0.0001,0.43200000000000005,0.46799999999999997,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3
0.9209999999999999,0.514,-8.435,0.0703,0.0816,0.0498,0.0574,0.321,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,9
0.261,0.174,-16.160999999999998,0.0346,0.8540000000000001,0.893,0.16899999999999998,0.0393,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.452,0.6970000000000001,-6.818,0.132,0.449,0.0379,0.261,0.491,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6
0.349,0.184,-10.962,0.0309,0.5760000000000001,0.877,0.184,0.0693,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3
0.754,0.449,-9.211,0.109,0.0332,8.290000000000001e-05,0.552,0.35700000000000004,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9
0.76,0.703,-5.412000000000001,0.054000000000000006,0.10300000000000001,0.0,0.0913,0.57,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8
0.746,0.754,-6.681,0.067,0.0152,0.0,0.0486,0.764,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
0.743,0.523,-10.288,0.0867,0.128,0.000124,0.135,0.316,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3
0.845,0.5670000000000001,-8.118,0.0956,0.59,0.0014199999999999998,0.0811,0.7929999999999999,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6
0.748,0.7879999999999999,-7.055,0.0334,0.0591,0.0,0.0863,0.884,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
0.684,0.7829999999999999,-5.38,0.0519,0.0553,1.33e-06,0.113,0.355,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0.605,0.8220000000000001,-4.833,0.0438,0.00671,0.134,0.147,0.28800000000000003,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8
0.705,0.769,-5.526,0.0426,0.11199999999999999,0.0,0.105,0.59,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0.64,0.5329999999999999,-6.596,0.0706,0.11900000000000001,0.0,0.0864,0.515,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.835,0.626,-5.832999999999999,0.125,0.0589,5.9999999999999995e-05,0.396,0.35,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8
0.8390000000000001,0.72,-4.135,0.0483,0.0862,0.0069700000000000005,0.0772,0.203,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0.569,0.564,-4.856,0.0429,0.0897,0.0,0.0816,0.254,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0.611,0.462,-7.053999999999999,0.0646,0.5579999999999999,1.01e-06,0.131,0.377,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.655,0.797,-4.787,0.153,0.198,0.0,0.067,0.8390000000000001,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8
0.862,0.76,-6.492000000000001,0.122,0.48700000000000004,0.0,0.0763,0.861,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6
0.907,0.633,-5.145,0.184,0.0876,2.6e-06,0.106,0.395,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8
0.698,0.633,-4.946000000000001,0.0597,0.0605,0.000194,0.0926,0.552,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8
0.622,0.469,-6.797999999999999,0.0363,0.00454,2.25e-06,0.0335,0.679,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6
0.6679999999999999,0.809,-4.467,0.0373,0.129,3.9e-06,0.139,0.392,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0.853,0.599,-4.756,0.0411,0.0033399999999999997,7.93e-06,0.0759,0.843,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8
0.735,0.584,-5.047,0.14,0.18899999999999997,0.0,0.125,0.395,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8
0.609,0.37799999999999995,-9.828,0.43799999999999994,0.835,0.0,0.28,0.515,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,9
0.585,0.52,-6.136,0.0712,0.124,7.01e-05,0.131,0.129,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6
0.816,0.726,-3.998,0.129,0.099,0.0,0.37200000000000005,0.65,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0.696,0.521,-8.465,0.332,0.302,0.0,0.0565,0.45799999999999996,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,9
0.62,0.574,-7.787999999999999,0.0479,0.57,0.0,0.19,0.35200000000000004,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6
0.7829999999999999,0.58,-6.547999999999999,0.0408,0.0114,2.28e-06,0.10800000000000001,0.66,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
0.7759999999999999,0.78,-4.374,0.128,0.0622,0.0,0.081,0.6659999999999999,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0.6779999999999999,0.588,-7.015,0.276,0.141,6.35e-06,0.13699999999999998,0.486,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
0.6,0.139,-8.975,0.0464,0.8109999999999999,9.5e-06,0.0918,0.256,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9
0.725,0.534,-6.2379999999999995,0.0946,0.0752,0.0,0.0919,0.5579999999999999,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
0.792,0.625,-5.609,0.0536,0.0077599999999999995,0.0018800000000000002,0.32899999999999996,0.37,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8
0.927,0.665,-5.313,0.244,0.061,0.0,0.12300000000000001,0.175,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8
0.838,0.599,-5.271,0.11699999999999999,0.0102,0.0,0.151,0.45799999999999996,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0.5529999999999999,0.586,-6.319,0.0362,0.6970000000000001,0.0,0.0813,0.44299999999999995,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
0.647,0.8,-5.3839999999999995,0.165,0.0647,0.0,0.33399999999999996,0.9420000000000001,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8
0.912,0.716,-4.141,0.0697,0.0904,0.0,0.0491,0.377,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0.539,0.7390000000000001,-4.912,0.114,0.07400000000000001,6.57e-06,0.129,0.665,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0.7240000000000001,0.804,-4.614,0.0448,0.124,0.0,0.204,0.306,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
0.6809999999999999,0.37200000000000005,-8.237,0.0432,0.64,0.0,0.16899999999999998,0.47600000000000003,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,9
0.625,0.6990000000000001,-6.416,0.0729,0.13,0.0,0.23800000000000002,0.7170000000000001,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.647,0.8220000000000001,-4.662,0.183,0.21899999999999997,0.0,0.0908,0.9620000000000001,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0.7490000000000001,0.8190000000000001,-3.678,0.0599,0.0033,0.0,0.0933,0.38,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4
0.457,0.948,-3.364,0.0354,0.0191,0.0,0.0536,0.878,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4
0.413,0.802,-5.087,0.0463,0.0985,1.0300000000000001e-05,0.105,0.514,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8
0.452,0.574,-8.336,0.31,0.24600000000000002,0.0,0.18899999999999997,0.58,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,9
0.731,0.644,-5.348,0.0343,0.665,0.0,0.11,0.691,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8
0.48100000000000004,0.818,-2.6839999999999997,0.0833,0.126,0.0,0.4,0.633,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4
0.705,0.782,-5.971,0.0327,0.0704,0.0,0.36,0.659,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0.513,0.887,-4.6080000000000005,0.0572,0.0624,0.0,0.145,0.586,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,8
0.466,0.759,-4.978,0.19899999999999998,0.0521,0.0,0.0587,0.32799999999999996,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0.447,0.6940000000000001,-4.637,0.382,0.0293,5.46e-06,0.16699999999999998,0.509,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0.637,0.73,-5.38,0.0874,0.32299999999999995,0.0,0.0981,0.732,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0.81,0.5379999999999999,-5.784,0.0356,0.528,0.0,0.0951,0.828,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.708,0.6409999999999999,-4.271,0.0336,0.205,0.0,0.0925,0.253,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8
0.508,0.72,-5.9079999999999995,0.0628,0.272,0.0,0.0563,0.47200000000000003,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
0.63,0.696,-4.501,0.0242,0.14400000000000002,0.0,0.0835,0.491,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8
0.63,0.504,-6.152,0.0334,0.0953,0.0,0.308,0.48700000000000004,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2
0.5429999999999999,0.642,-6.5329999999999995,0.0888,0.13699999999999998,0.0,0.243,0.7490000000000001,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
0.647,0.7490000000000001,-5.019,0.0478,0.0386,0.0,0.298,0.659,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8
0.6970000000000001,0.688,-4.551,0.0362,0.29,0.0,0.308,0.6659999999999999,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8
0.792,0.79,-3.46,0.0315,0.12,0.0,0.125,0.633,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
0.599,0.624,-3.6310000000000002,0.0343,0.385,0.0,0.125,0.539,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4
0.664,0.741,-5.391,0.0343,0.0016899999999999999,0.0502,0.113,0.409,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8
0.609,0.445,-9.129,0.106,0.603,6.77e-06,0.10400000000000001,0.166,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9
0.6890000000000001,0.43200000000000005,-9.394,0.0452,0.564,0.0,0.0928,0.747,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9
0.583,0.58,-5.395,0.0319,0.243,0.0,0.198,0.11900000000000001,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
